id_crime,id_barangay,LAT,LONG,DATE,TIME,id_type
4755,298,14.600388754571304,120.97906065478254,2021-12-16,22:17:09,5
4756,353,14.617450975291327,120.98143877239829,2020-05-06,13:45:30,7
4757,313,14.604648948107984,120.98046077195893,2023-05-10,18:37:30,7
4758,847,14.590429523038793,121.00323567840307,2020-08-16,07:15:38,5
4759,365,14.623212202077173,120.9846704622339,2024-01-16,07:40:10,1
4760,396,14.604599263453558,120.98864004022094,2021-01-30,07:34:48,5
4761,552,14.608944528434844,121.0032887123363,2021-11-13,18:59:15,6
4762,208,14.62954338023661,120.98207309755482,2023-01-16,07:50:10,1
4763,622,14.590901550199993,121.01843287501325,2021-04-24,17:36:41,6
4764,302,14.601967500764072,120.97891978376687,2023-07-27,07:20:11,6
4765,215,14.626210106262006,120.97778739278658,2023-05-10,07:05:48,6
4766,110,14.616112318703083,120.95916056187991,2023-01-08,03:11:42,7
4767,817,14.57900255030138,121.00165820724271,2021-05-23,18:52:37,7
4768,97,14.621392248092192,120.96440021277552,2022-03-03,07:05:33,1
4769,128,14.632445480631409,120.952497741962,2023-03-12,08:49:59,3
4770,591,14.599156265787611,121.01527751910363,2020-09-11,12:01:57,1
4771,284,14.597889590780795,120.96984740268856,2023-07-07,10:05:21,2
4772,582,14.609118527713264,121.01060701011185,2021-06-30,00:06:11,4
4773,441,14.609188971452012,120.99804866360923,2023-12-04,04:57:53,6
4774,379,14.625926661365115,120.98614034884311,2021-05-12,22:17:31,7
4775,369,14.62305584114259,120.98714086615607,2022-11-03,12:38:20,1
4776,848,14.591697753038233,121.00413681154642,2023-12-25,18:12:11,6
4777,7,14.6064561958095,120.96890379065749,2023-10-25,13:27:15,8
4778,810,14.57584671621167,120.99913074794823,2020-06-13,07:17:16,3
4779,678,14.58312303909583,120.99578313756902,2020-08-22,08:44:42,2
4780,724,14.569698995641831,120.99411308158176,2023-06-10,17:45:39,6
4781,542,14.609385562973289,121.00022887847415,2021-11-01,22:33:49,5
4782,20,14.606383443054321,120.95052483411882,2020-09-02,07:29:35,3
4783,88,14.615381641496638,120.96903771642988,2021-05-16,17:02:13,6
4784,487,14.616172533763946,120.99227570582582,2024-01-12,17:34:15,5
4785,614,14.594445649562152,121.01778323790808,2023-01-05,20:50:12,6
4786,656,14.593192767739978,120.97148663779556,2023-10-02,02:07:59,4
4787,859,14.587912399033543,121.00395661186231,2024-01-12,08:34:36,2
4788,900,14.583665247025937,121.01134329837659,2024-04-30,00:29:02,5
4789,770,14.573122687925629,121.00856687787082,2023-06-06,04:42:57,2
4790,327,14.61207823439436,120.98092032756865,2021-07-29,17:46:22,5
4791,330,14.607797085483115,120.97992699405394,2022-07-24,01:27:39,6
4792,567,14.60759115701413,121.00583859933123,2020-05-01,17:00:08,2
4793,59,14.612944340089104,120.9692033880078,2022-03-26,18:02:42,6
4794,418,14.60250489180266,121.00051201715077,2022-02-07,20:20:45,4
4795,809,14.576701410886564,120.99999311521061,2024-05-15,00:42:25,8
4796,708,14.566424136325518,120.99226240771907,2022-08-04,04:47:51,8
4797,26,14.60543260937242,120.9651204241215,2020-07-06,12:08:49,3
4798,406,14.605611838707324,120.9940796629804,2020-05-18,08:52:53,4
4799,813,14.577582784618139,121.00063149096061,2022-01-13,03:50:21,5
4800,595,14.602581176594306,121.018394064922,2023-11-23,08:47:46,8
4801,371,14.62331581026244,120.98838178254252,2021-04-04,16:23:24,4
4802,178,14.633372688523483,120.97406846714475,2022-06-04,11:31:04,6
4803,515,14.619300352844604,120.99700517298744,2022-04-12,07:53:48,8
4804,735,14.574980274715228,120.99757569035869,2023-11-12,08:07:34,3
4805,821,14.582989225497762,120.99845459913453,2023-05-15,17:27:20,5
4806,107,14.618818406495569,120.95915724093668,2021-12-14,18:46:05,7
4807,683,14.577364172248313,120.99578015690129,2021-05-15,07:18:37,7
4808,625,14.589344539708506,121.01756763263873,2024-02-28,08:04:18,8
4809,329,14.607149408073779,120.98070986825263,2024-04-13,08:58:35,1
4810,777,14.576632298159465,121.00738061977007,2022-03-07,02:41:21,3
4811,612,14.593785946140892,121.02151061940603,2022-10-18,17:23:56,3
4812,28,14.60385689674832,120.96306654561185,2024-02-19,07:53:13,3
4813,168,14.626230541543302,120.97014456191867,2021-01-29,00:54:55,3
4814,461,14.608517897411105,120.99408017151721,2023-09-19,18:39:55,8
4815,542,14.609370417739123,121.00022574219264,2022-06-01,18:01:35,4
4816,420,14.601422911992056,120.99920320568442,2021-06-20,17:51:19,4
4817,548,14.611028638171684,120.99979323494651,2020-12-10,08:19:38,3
4818,462,14.605978395015496,120.98738471712359,2020-07-25,07:40:36,6
4819,462,14.605882775669853,120.98731086960414,2024-01-30,17:44:43,6
4820,740,14.573088741184865,120.99634865339111,2022-10-10,20:47:01,3
4821,55,14.61688885902982,120.97153785222922,2022-12-22,07:57:39,5
4822,420,14.601411057071134,120.99927753861726,2024-02-02,07:22:18,3
4823,438,14.606567731377918,120.99940959365617,2020-09-22,16:16:48,8
4824,600,14.598140649295166,121.01961029678614,2022-06-25,08:38:56,6
4825,362,14.620008685402507,120.97957037111989,2021-03-16,18:41:52,6
4826,151,14.619252382226087,120.97038031392611,2022-02-20,07:27:56,6
4827,650,14.589282943490167,120.968655187199,2020-10-01,08:22:48,6
4828,646,14.59287600204955,120.98864814558483,2020-05-10,07:30:17,5
4829,214,14.625703799949841,120.97604560673342,2021-11-02,15:42:53,2
4830,333,14.610401750129764,120.98186010773982,2023-05-17,08:27:00,8
4831,891,14.585615554175662,121.01823243606785,2022-09-14,17:51:28,6
4832,847,14.590416850121864,121.00317876911913,2023-11-21,12:24:45,7
4833,197,14.634015974837977,120.9806704168976,2020-01-10,06:07:18,3
4834,251,14.614671533894962,120.97764632283527,2020-12-03,21:00:32,4
4835,761,14.565508261231106,120.99925732543471,2024-01-23,18:44:15,5
4836,493,14.624933607049773,120.98986920321116,2023-01-31,18:16:01,6
4837,589,14.598824929196281,121.01668524077748,2024-06-21,07:55:48,5
4838,331,14.614844965638092,120.98110144231343,2020-04-13,15:40:40,4
4839,881,14.576819552450376,121.01318232275692,2023-04-04,08:32:46,4
4840,13,14.603080057703826,120.96601194886412,2021-01-02,17:02:40,5
4841,817,14.57901724000364,121.00170535800156,2022-12-22,17:12:54,6
4842,135,14.63394479020021,120.96961684478978,2022-02-25,17:51:55,5
4843,35,14.606381997275895,120.9648223185277,2023-05-02,18:30:15,4
4844,431,14.606799231958664,120.99508804596938,2022-06-09,10:26:04,1
4845,605,14.595188622378311,121.0203530168653,2023-10-13,07:46:13,6
4846,714,14.569192347002794,120.99095791756353,2020-05-23,05:51:40,6
4847,546,14.607805883960891,121.00293264810871,2020-04-17,17:55:59,8
4848,590,14.598092825736977,121.01430965590373,2020-02-07,08:26:50,3
4849,577,14.607979119293427,121.00425119274206,2021-07-14,19:43:00,5
4850,313,14.60469947252212,120.98044100172142,2021-03-29,18:50:39,6
4851,441,14.609192470322947,120.99805444578575,2020-12-21,10:48:54,2
4852,641,14.598264923765495,120.99191931889335,2020-03-04,00:25:00,7
4853,778,14.573605201878989,121.01029048591236,2023-05-08,07:08:20,6
4854,384,14.595913587452603,120.98415681403209,2023-10-30,19:07:05,6
4855,897,14.587456769765364,121.0176395665915,2023-05-18,15:06:02,4
4856,369,14.622985910513917,120.98707262988036,2022-03-04,21:07:32,8
4857,62,14.611300306284624,120.96722556092408,2020-05-16,18:03:03,3
4858,20,14.606291111873452,120.95055451835908,2021-12-05,07:38:42,5
4859,92,14.618908218473182,120.96661394680247,2024-03-28,07:15:08,4
4860,281,14.599904729379533,120.97133100710865,2020-12-30,12:53:33,6
4861,717,14.565689717289322,120.99189676273964,2020-07-14,08:52:52,6
4862,254,14.611921240161498,120.9770562153459,2024-03-07,10:49:34,8
4863,838,14.592417769043598,121.01144345503823,2021-10-07,15:42:38,8
4864,295,14.602980813042617,120.97706035923136,2021-08-04,08:43:15,6
4865,305,14.602343055940889,120.98040405860819,2024-04-03,21:51:52,3
4866,257,14.611262050732348,120.97849383812921,2023-06-15,00:24:19,1
4867,416,14.601302218037368,120.993000629666,2023-12-07,10:34:05,8
4868,479,14.611046141275486,120.99261514199067,2020-09-26,18:58:37,2
4869,566,14.607961675390543,121.00797715961842,2023-01-11,03:37:01,5
4870,852,14.58387787058669,121.00116636550958,2023-06-22,07:30:14,5
4871,643,14.59454521684894,120.9936205495232,2020-02-15,17:29:14,1
4872,462,14.605871007214379,120.98734746825701,2022-06-24,00:00:11,1
4873,847,14.590370418625415,121.00328908633894,2022-12-19,22:10:06,5
4874,610,14.593254921319295,121.01817496085562,2023-10-18,22:34:56,6
4875,542,14.60948285829134,121.00027262213942,2023-05-11,21:07:36,5
4876,741,14.574363232143082,120.99634817616854,2021-02-13,18:27:23,1
4877,325,14.612518183077551,120.98307241571976,2020-11-17,18:16:30,4
4878,404,14.602299327359358,120.98959225432603,2021-04-14,15:13:54,1
4879,600,14.59814460289066,121.01962976429813,2021-04-23,17:49:08,4
4880,125,14.634226768415376,120.96625721060369,2023-09-06,21:19:34,4
4881,329,14.607104934474112,120.98083241009753,2023-08-07,18:51:44,4
4882,825,14.580757961613173,121.00023814866503,2020-01-08,07:42:52,3
4883,831,14.588366506357827,120.9973918903006,2021-11-13,18:56:31,3
4884,647,14.593582779443738,120.98463652530661,2021-07-15,08:29:22,6
4885,136,14.63114832705919,120.96869106121369,2023-06-09,17:56:06,6
4886,845,14.588788929584743,121.00149142455953,2022-11-01,17:01:09,2
4887,865,14.588413162851861,121.00910846565536,2022-04-04,17:29:15,2
4888,127,14.63485914666989,120.96477801046125,2022-12-09,07:36:54,6
4889,216,14.624497403608077,120.97788993690764,2023-08-21,07:51:01,5
4890,51,14.6108902738648,120.97195378259596,2022-01-21,07:00:08,5
4891,381,14.626105399498774,120.98406161979294,2020-10-24,23:47:22,4
4892,228,14.622059541479443,120.97581806532375,2023-01-07,15:42:43,1
4893,394,14.599743883463294,120.98497058806004,2024-06-01,18:12:50,2
4894,494,14.62218558364961,120.99220747316292,2023-01-23,08:46:12,5
4895,664,14.58523781923598,120.98779892173745,2022-12-15,16:47:45,6
4896,540,14.612827614990325,121.00556494960163,2023-10-02,20:19:26,5
4897,370,14.624757339671195,120.98729171016561,2023-01-29,18:25:17,3
4898,400,14.6033521354378,120.99076988476646,2024-03-11,00:41:05,6
4899,246,14.611568198338961,120.97576542282691,2023-12-05,05:32:25,3
4900,795,14.57552396810219,121.00108911878182,2021-05-09,08:18:40,8
4901,514,14.618777463499995,120.99509201400815,2021-08-22,22:31:12,4
4902,11,14.601766525448701,120.96566398986911,2021-02-08,18:54:56,6
4903,70,14.611423830921195,120.96504610131387,2022-09-30,12:16:55,6
4904,736,14.574922126806925,120.99601230157322,2022-03-11,07:11:58,5
4905,550,14.608370770199977,121.00123437472898,2022-01-24,02:30:04,6
4906,3,14.60572238156304,120.9681386187214,2022-07-05,17:43:10,8
4907,81,14.615260525462586,120.96643096020271,2020-12-21,17:45:26,2
4908,734,14.576329853190227,120.9969665335514,2021-10-11,07:12:56,3
4909,546,14.607830116871094,121.00294042428618,2022-11-26,17:19:35,2
4910,350,14.61985672628577,120.98613181736194,2020-02-14,20:59:54,5
4911,388,14.597831677330758,120.9880583722256,2023-11-30,17:01:52,3
4912,242,14.60862174481786,120.97465332253668,2020-05-01,15:02:00,8
4913,791,14.57776224574713,121.00637737113605,2022-12-13,07:06:40,3
4914,609,14.591544412006307,121.0206791716378,2021-06-10,08:48:49,5
4915,904,14.58552181603031,121.01114491654468,2023-12-02,18:58:17,5
4916,594,14.603319912754806,121.01713328570791,2024-02-11,23:43:57,7
4917,799,14.574181783593978,120.9994852673676,2020-08-27,23:11:01,6
4918,184,14.634104490378784,120.97573839945004,2020-07-25,17:50:13,5
4919,448,14.607650414622956,120.99831107375839,2020-09-12,08:55:48,5
4920,146,14.63350636755717,120.96790338731184,2020-03-27,17:19:10,5
4921,690,14.573955559933834,120.99168806891849,2020-01-20,18:19:11,5
4922,119,14.614006492356483,120.96255600262832,2020-11-29,07:00:53,3
4923,601,14.598033300815864,121.02275449186338,2022-12-12,07:17:41,5
4924,217,14.625026160859294,120.97569777196536,2021-01-13,08:48:09,6
4925,83,14.61805474776837,120.96673127843125,2024-01-12,17:07:45,2
4926,363,14.62368262670349,120.98386836254821,2021-07-20,07:24:33,6
4927,319,14.610215489505947,120.98563300305679,2022-07-12,18:23:14,5
4928,480,14.613436767355044,120.99120152078757,2020-04-26,18:18:56,1
4929,375,14.629166702216395,120.98320806016126,2023-05-12,21:23:18,6
4930,177,14.634451786932186,120.97278087181247,2022-11-18,08:27:05,3
4931,314,14.606147006761327,120.98047707398104,2023-02-07,07:03:38,6
4932,732,14.570042740710782,120.99756496184848,2020-01-14,18:55:47,5
4933,406,14.605715643532445,120.99414169805152,2021-08-02,03:10:42,7
4934,541,14.61233083079919,121.00627336678905,2020-01-20,23:32:40,5
4935,127,14.634723062477718,120.96476187879895,2022-07-15,18:56:04,5
4936,576,14.605247067760317,121.00417981534073,2023-10-17,08:32:22,5
4937,299,14.603694192658757,120.97847243345235,2021-03-19,17:04:19,2
4938,369,14.622972361607879,120.98717422449617,2020-12-02,17:35:27,5
4939,93,14.620471813507981,120.96664544804044,2020-02-25,18:35:35,8
4940,219,14.624394950787636,120.97888493745985,2021-05-01,08:56:01,7
4941,84,14.61749486369494,120.96673724954553,2020-05-10,07:31:29,3
4942,888,14.584684436156476,121.01894678399321,2022-01-20,17:32:34,6
4943,208,14.629431724388732,120.98215891626656,2022-08-23,07:42:40,6
4944,602,14.596292286974725,121.0230235417284,2020-06-25,07:44:50,6
4945,620,14.590080513212683,121.02050888217299,2024-05-02,09:06:25,3
4946,355,14.617985164638398,120.97921385864166,2022-04-24,17:06:20,6
4947,201,14.63161314475333,120.97890434655328,2022-01-26,17:21:55,4
4948,586,14.605086199448271,121.0155018132271,2023-04-10,07:24:34,5
4949,62,14.611436281099293,120.96717359047379,2023-04-18,02:51:25,1
4950,602,14.596258141379568,121.02299282813016,2021-12-28,16:55:31,2
4951,10,14.606276489091153,120.97048882178186,2021-09-19,18:09:48,6
4952,55,14.616712425034304,120.97153964413454,2022-01-30,18:34:22,3
4953,33,14.606169553693388,120.96352543895243,2022-05-21,17:47:38,8
4954,747,14.569917523706279,121.00061275482102,2023-10-18,17:29:22,3
4955,437,14.605903141966063,121.00065818252152,2024-02-01,08:28:52,6
4956,875,14.57846569539786,121.01230851775479,2023-12-08,03:51:18,5
4957,587,14.601109745595053,121.01393550718304,2022-08-06,17:05:22,5
4958,300,14.602037721223043,120.97795516089897,2020-10-21,14:44:28,6
4959,207,14.62802467775359,120.98092795189059,2024-05-24,18:24:38,2
4960,660,14.587117679833579,120.98449471600871,2023-06-22,17:25:40,6
4961,463,14.606904271380714,120.98651718209868,2022-02-26,03:07:00,6
4962,548,14.611106473028336,120.99968418181581,2021-06-09,07:21:44,6
4963,95,14.619510662403172,120.96487819055938,2022-12-17,07:02:28,6
4964,74,14.613470644985458,120.96641308097533,2022-06-13,07:51:53,7
4965,428,14.603976888762277,121.0046262697174,2022-09-12,14:09:10,5
4966,800,14.57471613123882,120.99885171393186,2023-01-06,15:44:13,8
4967,792,14.578788232233977,121.00659504258948,2023-06-06,17:50:19,6
4968,880,14.581131112921257,121.00910818672286,2024-03-19,16:39:52,6
4969,518,14.619710806142706,120.99403661358248,2023-05-18,01:27:48,3
4970,19,14.602329996435857,120.96350583723418,2023-03-12,22:08:45,4
4971,605,14.59520764052188,121.02038083672096,2020-12-09,10:12:42,8
4972,368,14.621502289806124,120.98843896216968,2024-01-09,20:48:22,4
4973,246,14.611579534137565,120.97574673831599,2021-04-29,18:32:55,6
4974,863,14.589429714903202,121.00492547436087,2022-11-02,02:19:17,4
4975,57,14.610656472514716,120.96874565144739,2022-01-06,17:41:23,6
4976,383,14.597174548612074,120.9846855402012,2022-09-28,18:46:58,3
4977,645,14.592895665625482,120.99093231225746,2022-02-16,17:02:10,1
4978,666,14.583157217098707,120.98016329799633,2021-02-01,08:21:38,6
4979,743,14.57271901098508,120.99491608057383,2023-06-08,20:16:37,5
4980,419,14.603413202576114,120.99882415659354,2022-04-19,20:39:10,1
4981,390,14.599302849299034,120.98963665865028,2020-08-11,07:18:56,5
4982,647,14.593563255595054,120.98472478297948,2024-04-30,11:47:19,5
4983,885,14.582406603715492,121.01477214850324,2022-12-02,16:48:57,3
4984,771,14.573708938425725,121.00484020505465,2024-03-05,14:10:07,3
4985,834,14.59433849016716,121.00740385699528,2023-09-05,00:17:42,8
4986,748,14.568728151799686,121.00040609923141,2022-02-05,17:07:53,6
4987,503,14.613874405076992,120.9962571069539,2024-03-24,18:32:43,6
4988,418,14.602423131613811,121.00043098855134,2021-08-17,17:50:27,6
4989,30,14.603947531468135,120.96105475451529,2021-06-02,07:23:56,4
4990,73,14.610687426750507,120.96379222574096,2022-10-24,12:53:13,2
4991,349,14.622167874241287,120.98586459649901,2021-12-20,13:32:56,6
4992,569,14.604909896730298,121.00781843972287,2022-09-27,06:48:44,1
4993,414,14.60235047180654,120.99514754110774,2020-12-18,08:12:06,3
4994,734,14.576467265735676,120.99698387729151,2020-09-01,14:30:05,6
4995,527,14.613993788713588,121.00259376897658,2023-02-19,18:24:15,6
4996,379,14.62590982557564,120.98624030323452,2024-06-17,04:41:36,6
4997,425,14.602609506613613,121.0033771697956,2020-05-29,23:30:55,4
4998,288,14.600723186864611,120.97475257850081,2022-06-20,08:51:13,4
4999,300,14.60201935740993,120.97798141064746,2023-10-25,23:43:23,6
5000,508,14.61786738410745,120.99405981711608,2023-07-04,18:53:54,6
5001,628,14.598400047274772,121.00561881626427,2023-06-06,07:51:18,1
5002,830,14.593471509060883,120.9991869199753,2021-05-28,23:10:25,4
5003,804,14.572978762172639,121.00404466066033,2021-06-15,18:10:12,6
5004,341,14.616497499284968,120.98542607673706,2020-12-02,17:46:48,5
5005,497,14.62209790003232,120.98991723302082,2020-02-02,17:37:04,2
5006,683,14.577410607449359,120.99567255092771,2021-12-07,18:00:31,5
5007,143,14.63144442033181,120.97062645829813,2020-09-09,02:36:27,6
5008,47,14.60901876814496,120.96531536263014,2023-05-21,21:23:20,3
5009,639,14.596697745294401,120.99610317503475,2022-08-25,23:16:30,5
5010,607,14.59351896041696,121.0247410951535,2023-05-09,11:02:51,5
5011,857,14.585927542371103,121.003611387492,2022-08-02,17:08:56,6
5012,880,14.581131107173471,121.00911377374534,2022-04-28,09:24:18,5
5013,340,14.613751105568745,120.9855071353399,2022-06-19,18:24:15,4
5014,821,14.58287515037949,120.99841483447817,2022-04-29,04:13:00,2
5015,406,14.605711649944254,120.99405351466334,2022-10-07,21:16:09,6
5016,126,14.633232455996204,120.96368791759556,2023-09-07,18:21:55,7
5017,324,14.612574736349254,120.983951964193,2023-12-31,12:48:10,3
5018,646,14.592778729120342,120.98856887290665,2023-02-02,11:26:18,2
5019,682,14.580794708469915,120.99849681743105,2023-09-19,12:51:33,4
5020,597,14.60109565573962,121.0187524078206,2022-03-26,18:20:15,2
5021,245,14.608889349682649,120.9740428634812,2021-02-01,07:41:06,6
5022,566,14.607976861817772,121.00791684036935,2023-05-25,22:48:55,5
5023,890,14.584862431357207,121.0161363785827,2023-06-19,08:17:35,1
5024,188,14.635695011348114,120.98049170405959,2022-10-06,04:36:42,5
5025,556,14.611083711682848,121.0077414326198,2024-03-06,04:56:03,5
5026,540,14.612831063110894,121.00545711183217,2022-10-18,07:28:50,6
5027,511,14.618049094739831,120.99215585429457,2022-11-26,18:16:10,3
5028,123,14.610346382489189,120.96020094711182,2024-03-08,04:26:00,5
5029,156,14.618071302956306,120.97262399316577,2020-02-06,05:08:43,6
5030,729,14.562054485507613,120.99604118449916,2021-07-23,05:26:47,5
5031,238,14.609182705308156,120.97543010970224,2021-10-30,19:32:15,6
5032,702,14.56991025134176,120.98766640495181,2020-04-01,03:48:42,6
5033,466,14.60869027951783,120.98671623077564,2020-11-16,18:41:03,1
5034,904,14.585492030222476,121.01112778272324,2022-08-13,13:49:56,4
5035,441,14.609128576899366,120.99799734843099,2023-11-29,19:58:21,8
5036,311,14.6068574467225,120.9846954980632,2021-12-31,17:51:02,8
5037,523,14.61312030657341,120.99911996593121,2023-06-27,05:27:04,1
5038,712,14.567626929404497,120.99114100819763,2022-08-04,17:07:18,6
5039,192,14.638793435737194,120.97974867578422,2023-03-07,17:38:35,6
5040,207,14.628061482837579,120.98100617417515,2023-01-17,19:52:38,1
5041,376,14.626581966562172,120.98765026372187,2023-07-09,11:51:32,3
5042,91,14.618699793262394,120.96848087757698,2021-01-21,18:24:54,6
5043,454,14.61020064944675,120.99443845826991,2023-12-16,08:13:18,4
5044,898,14.587792199202676,121.01245296340832,2020-05-29,18:26:36,8
5045,871,14.582629047838697,121.00372827174073,2021-09-01,08:41:06,5
5046,848,14.591736113842089,121.00412963355348,2020-08-27,06:43:53,6
5047,766,14.570509455080526,121.00646601503392,2021-10-07,07:11:56,5
5048,142,14.633405049353149,120.96706948502688,2021-07-30,18:10:18,2
5049,272,14.599827189277413,120.9675010683987,2023-04-04,01:47:01,2
5050,49,14.6069200618441,120.97083639847233,2020-08-14,12:21:15,1
5051,331,14.614875416722542,120.98100261409223,2021-07-03,04:51:33,6
5052,471,14.611179918863005,120.98714570093269,2021-05-27,18:49:47,7
5053,3,14.605852513962356,120.96828626168983,2020-06-08,18:59:26,6
5054,551,14.607352250251509,121.00242154487897,2023-04-16,15:20:50,6
5055,209,14.62485981842144,120.98161017655589,2023-10-09,08:56:09,1
5056,355,14.618075357023626,120.97929524638568,2022-10-23,17:38:21,6
5057,845,14.588743275744289,121.0015959401734,2020-08-22,22:20:27,2
5058,341,14.61643623287279,120.98546488248061,2021-03-04,18:27:26,7
5059,297,14.601161242686755,120.97748168320305,2022-06-03,18:51:26,8
5060,695,14.576263481810445,120.99186649661517,2024-01-14,17:38:02,6
5061,269,14.603824197635442,120.96989112070523,2023-08-21,07:44:52,5
5062,891,14.585615628253896,121.01827267504333,2020-06-25,09:05:27,1
5063,657,14.58640968718633,120.97729274329244,2020-02-18,18:10:09,6
5064,754,14.568504109934304,120.99808978996624,2022-04-08,09:30:52,1
5065,521,14.611926108416586,120.9980679494554,2021-11-27,07:02:14,4
5066,273,14.599230481287844,120.96765564232362,2022-11-06,07:30:07,1
5067,324,14.612428758671347,120.98392022245454,2022-06-08,17:09:25,2
5068,318,14.610270905382299,120.98467417967932,2020-03-11,00:34:37,5
5069,581,14.605597119233307,121.00996686241973,2022-05-05,14:48:04,8
5070,261,14.609973811994223,120.98012296276384,2022-01-18,15:50:07,5
5071,160,14.620306417592204,120.97381140628993,2021-12-09,23:56:39,6
5072,89,14.616391341639517,120.96790678952559,2021-11-27,07:25:50,5
5073,3,14.605859234812593,120.96821372255208,2021-09-02,07:24:45,1
5074,185,14.62936179599576,120.97507418833305,2023-06-21,21:02:08,8
5075,193,14.634812033694685,120.97983797164315,2022-10-10,07:50:08,2
5076,644,14.593488116328157,120.99214035807563,2020-03-15,07:44:37,5
5077,869,14.580322339422342,121.00509536372518,2022-07-24,06:01:28,6
5078,582,14.609035014794102,121.01076616759366,2020-03-26,07:25:40,2
5079,43,14.60886569995294,120.96196134888088,2021-03-09,05:08:06,8
5080,709,14.567896197389793,120.99232819656787,2021-06-29,08:31:50,6
5081,320,14.611355264914339,120.98335524115966,2020-01-20,18:48:16,5
5082,99,14.627394576244818,120.96283823903725,2022-05-01,11:16:27,6
5083,17,14.601620409194465,120.9636068293448,2022-06-10,08:23:55,1
5084,360,14.621144232002884,120.9803380158819,2023-10-22,08:44:02,4
5085,598,14.600255049637669,121.02042331331519,2023-02-19,07:09:12,6
5086,787,14.5769256063062,121.00389439625825,2020-04-10,18:19:16,2
5087,232,14.618423252754884,120.97499667189506,2023-07-28,18:52:30,7
5088,572,14.606155057282043,121.00627884517996,2021-12-05,08:10:58,8
5089,810,14.575923599082868,120.99921230367971,2021-06-15,07:47:03,4
5090,31,14.604849792667055,120.96408578484242,2023-05-14,22:30:53,4
5091,846,14.589296339507273,121.00228704394024,2024-03-17,11:51:01,5
5092,439,14.606208867738244,120.99884049944629,2021-04-21,09:51:54,6
5093,632,14.600222905857152,121.00286444291456,2020-04-06,18:08:10,1
5094,445,14.607113171809862,120.99993238450203,2022-09-16,17:26:10,5
5095,862,14.588144011581322,121.00544514245023,2020-12-29,07:56:12,6
5096,633,14.599880047201923,121.00239699717068,2022-08-14,04:58:39,2
5097,885,14.582461202201303,121.01475669017559,2020-11-30,18:50:12,3
5098,493,14.624822084185869,120.98972069147733,2021-01-06,07:04:02,6
5099,796,14.575312749632474,121.00054173223018,2023-07-05,06:54:46,6
5100,156,14.618074292061184,120.97263207392805,2022-08-10,04:36:27,6
5101,484,14.619310242304874,120.9894268423683,2023-07-19,18:31:52,5
5102,74,14.613550192015678,120.96649669313064,2024-02-26,07:54:59,7
5103,603,14.596486370469721,121.01759744161427,2020-07-10,16:54:12,5
5104,92,14.618983461110744,120.96659236183908,2022-11-11,08:54:05,3
5105,867,14.583939827607983,121.00507269009454,2020-08-01,07:53:47,3
5106,695,14.576360495227188,120.99175981851799,2023-08-06,08:08:53,8
5107,328,14.609361750080973,120.98070432328785,2020-12-10,17:02:38,2
5108,724,14.569708479719216,120.99415977532264,2023-11-13,08:23:16,3
5109,548,14.611031140455664,120.99974324304873,2021-09-10,10:13:37,5
5110,303,14.599291158691207,120.98049802789076,2021-09-28,17:02:44,5
5111,892,14.587290697777894,121.02094101729081,2020-07-10,18:43:58,6
5112,360,14.621210778004906,120.9803542247489,2021-08-07,18:20:58,3
5113,235,14.615162128473084,120.97658103640498,2023-06-30,05:30:02,6
5114,832,14.591395870560362,121.0012710829021,2020-05-04,07:27:20,5
5115,425,14.602625000526084,121.0032877322296,2023-12-25,01:03:36,4
5116,192,14.638668700770324,120.9797562216498,2023-10-29,04:26:04,5
5117,722,14.572170197615451,120.993924231412,2022-09-16,17:09:37,5
5118,497,14.621987734683717,120.98997843707718,2023-05-16,08:11:40,6
5119,165,14.625891207116037,120.97440513884247,2021-12-10,11:15:22,5
5120,354,14.618622380575063,120.98145342460747,2020-04-05,18:57:45,6
5121,243,14.611565428620242,120.97487920495873,2021-12-21,18:57:25,3
5122,496,14.621479175040433,120.99398254913429,2020-05-09,16:04:33,6
5123,640,14.598267659185197,120.99737706853647,2022-09-10,17:33:54,5
5124,802,14.573401372077072,121.00203960695536,2020-11-19,18:45:39,6
5125,384,14.595809758263858,120.98419438540834,2020-11-18,08:14:55,6
5126,375,14.62926367594952,120.98331002899289,2020-06-02,07:07:23,5
5127,209,14.624873180723736,120.98155579846446,2023-11-27,18:27:16,5
5128,627,14.600931038253846,121.00712927342663,2023-12-10,10:36:13,6
5129,843,14.587762996859594,120.99935199750038,2023-02-10,08:41:34,1
5130,681,14.579458686502102,120.99635594892156,2024-03-30,18:27:31,6
5131,401,14.60412225030198,120.99219639511384,2022-06-19,18:07:04,4
5132,485,14.617271719273031,120.99118965846198,2023-10-10,15:02:02,3
5133,345,14.61990304640909,120.9838610509084,2024-02-11,06:13:56,7
5134,476,14.612443017453135,120.99361142301595,2021-12-04,08:38:23,6
5135,774,14.575538472918755,121.00646664295022,2024-04-20,08:06:27,6
5136,847,14.59048229728697,121.00323596739811,2021-12-01,17:15:32,3
5137,435,14.60463945126988,120.99676001723996,2020-08-15,12:35:06,6
5138,95,14.619534388922316,120.96484427741743,2021-02-06,17:05:55,8
5139,499,14.619195657628271,120.99112157640582,2022-09-25,17:47:09,2
5140,735,14.574900248103754,120.99747401813049,2023-08-08,07:09:00,3
5141,145,14.632616325622719,120.96960177119374,2021-08-30,22:37:49,2
5142,119,14.614083703967063,120.96252580058103,2023-07-03,18:57:24,5
